,char,dec,hex,freq,rate,acc_rate
32180,𨟴,165876,0x287f4,2,1.4914178396204394e-09,0.9999927569291402
32181,𣎩,144297,0x233a9,2,1.4914178396204394e-09,0.9999927584205581
32182,㾰,16304,0x3fb0,2,1.4914178396204394e-09,0.999992759911976
32183,𦑺,156794,0x2647a,2,1.4914178396204394e-09,0.9999927614033939
32184,鸲,40498,0x9e32,2,1.4914178396204394e-09,0.9999927628948118
32185,𠫔,133844,0x20ad4,2,1.4914178396204394e-09,0.9999927643862296
32186,𤷔,150996,0x24dd4,2,1.4914178396204394e-09,0.9999927658776475
32187,𣴕,146709,0x23d15,2,1.4914178396204394e-09,0.9999927673690654
32188,𧾞,163742,0x27f9e,2,1.4914178396204394e-09,0.9999927688604833
32189,𡕙,136537,0x21559,2,1.4914178396204394e-09,0.9999927703519012
32190,𢌮,140078,0x2232e,2,1.4914178396204394e-09,0.999992771843319
32191,𩊄,168580,0x29284,2,1.4914178396204394e-09,0.9999927733347369
32192,𤻖,151254,0x24ed6,2,1.4914178396204394e-09,0.9999927748261548
32193,𡰕,138261,0x21c15,2,1.4914178396204394e-09,0.9999927763175727
32194,𨃆,164038,0x280c6,2,1.4914178396204394e-09,0.9999927778089905
32195,䳦,19686,0x4ce6,2,1.4914178396204394e-09,0.9999927793004084
32196,𪗿,173567,0x2a5ff,2,1.4914178396204394e-09,0.9999927807918263
32197,𩰹,171065,0x29c39,2,1.4914178396204394e-09,0.9999927822832442
32198,夓,22803,0x5913,2,1.4914178396204394e-09,0.999992783774662
32199,𠌿,131903,0x2033f,2,1.4914178396204394e-09,0.9999927852660799
32200,𢡕,141397,0x22855,2,1.4914178396204394e-09,0.9999927867574978
32201,㘫,13867,0x362b,2,1.4914178396204394e-09,0.9999927882489157
32202,𤟥,149477,0x247e5,2,1.4914178396204394e-09,0.9999927897403336
32203,𣣢,145634,0x238e2,2,1.4914178396204394e-09,0.9999927912317514
32204,𨌬,164652,0x2832c,2,1.4914178396204394e-09,0.9999927927231693
32205,𧸏,163343,0x27e0f,2,1.4914178396204394e-09,0.9999927942145872
32206,𡽽,139133,0x21f7d,2,1.4914178396204394e-09,0.9999927957060051
32207,㞺,14266,0x37ba,2,1.4914178396204394e-09,0.999992797197423
32208,𣖌,144780,0x2358c,2,1.4914178396204394e-09,0.9999927986888408
32209,𧴨,163112,0x27d28,2,1.4914178396204394e-09,0.9999928001802587
32210,𡢳,137395,0x218b3,2,1.4914178396204394e-09,0.9999928016716766
32211,𠃋,131275,0x200cb,2,1.4914178396204394e-09,0.9999928031630945
32212,𡏀,136128,0x213c0,2,1.4914178396204394e-09,0.9999928046545123
32213,𣋁,144065,0x232c1,2,1.4914178396204394e-09,0.9999928061459302
32214,𧇀,160192,0x271c0,2,1.4914178396204394e-09,0.9999928076373481
32215,𫊤,176804,0x2b2a4,2,1.4914178396204394e-09,0.999992809128766
32216,𢎫,140203,0x223ab,2,1.4914178396204394e-09,0.9999928106201839
32217,𠊡,131745,0x202a1,2,1.4914178396204394e-09,0.9999928121116017
32218,㽳,16243,0x3f73,2,1.4914178396204394e-09,0.9999928136030196
32219,𢮙,142233,0x22b99,2,1.4914178396204394e-09,0.9999928150944375
32220,𥧦,154086,0x259e6,2,1.4914178396204394e-09,0.9999928165858554
32221,𠲸,134328,0x20cb8,2,1.4914178396204394e-09,0.9999928180772732
32222,𩥂,170306,0x29942,2,1.4914178396204394e-09,0.9999928195686911
32223,𨇁,164289,0x281c1,2,1.4914178396204394e-09,0.999992821060109
32224,𤲰,150704,0x24cb0,2,1.4914178396204394e-09,0.9999928225515269
32225,𣑬,144492,0x2346c,2,1.4914178396204394e-09,0.9999928240429448
32226,𦭵,158581,0x26b75,2,1.4914178396204394e-09,0.9999928255343626
32227,𩔅,169221,0x29505,2,1.4914178396204394e-09,0.9999928270257805
32228,䠄,18436,0x4804,2,1.4914178396204394e-09,0.9999928285171984
32229,𦸏,159247,0x26e0f,2,1.4914178396204394e-09,0.9999928300086163
32230,𢂇,139399,0x22087,2,1.4914178396204394e-09,0.9999928315000342
32231,𡒨,136360,0x214a8,2,1.4914178396204394e-09,0.999992832991452
32232,𪎊,172938,0x2a38a,2,1.4914178396204394e-09,0.9999928344828699
32233,吀,21504,0x5400,2,1.4914178396204394e-09,0.9999928359742878
32234,𥚈,153224,0x25688,2,1.4914178396204394e-09,0.9999928374657057
32235,𡲿,138431,0x21cbf,2,1.4914178396204394e-09,0.9999928389571235
32236,掴,25524,0x63b4,2,1.4914178396204394e-09,0.9999928404485414
32237,𠤤,133412,0x20924,2,1.4914178396204394e-09,0.9999928419399593
32238,𤸒,151058,0x24e12,2,1.4914178396204394e-09,0.9999928434313772
32239,𩜯,169775,0x2972f,2,1.4914178396204394e-09,0.999992844922795
32240,𩞉,169865,0x29789,2,1.4914178396204394e-09,0.9999928464142129
32241,𣪬,146092,0x23aac,2,1.4914178396204394e-09,0.9999928479056308
32242,𣧐,145872,0x239d0,2,1.4914178396204394e-09,0.9999928493970487
32243,跷,36343,0x8df7,2,1.4914178396204394e-09,0.9999928508884666
32244,𫵮,179566,0x2bd6e,2,1.4914178396204394e-09,0.9999928523798844
32245,𠞇,132999,0x20787,2,1.4914178396204394e-09,0.9999928538713023
32246,㴖,15638,0x3d16,2,1.4914178396204394e-09,0.9999928553627202
32247,䉭,17005,0x426d,2,1.4914178396204394e-09,0.9999928568541381
32248,𩰺,171066,0x29c3a,2,1.4914178396204394e-09,0.999992858345556
32249,𡭘,138072,0x21b58,2,1.4914178396204394e-09,0.9999928598369738
32250,䃑,16593,0x40d1,2,1.4914178396204394e-09,0.9999928613283917
32251,𦪉,158345,0x26a89,2,1.4914178396204394e-09,0.9999928628198096
32252,𨈓,164371,0x28213,2,1.4914178396204394e-09,0.9999928643112275
32253,𦈨,156200,0x26228,2,1.4914178396204394e-09,0.9999928658026453
32254,𥑫,152683,0x2546b,2,1.4914178396204394e-09,0.9999928672940632
32255,𤯥,150501,0x24be5,2,1.4914178396204394e-09,0.9999928687854811
32256,㬴,15156,0x3b34,2,1.4914178396204394e-09,0.999992870276899
32257,𡟍,137165,0x217cd,2,1.4914178396204394e-09,0.9999928717683169
32258,𪎵,172981,0x2a3b5,2,1.4914178396204394e-09,0.9999928732597347
32259,𩺗,171671,0x29e97,2,1.4914178396204394e-09,0.9999928747511526
32260,帹,24121,0x5e39,2,1.4914178396204394e-09,0.9999928762425705
32261,𢰲,142386,0x22c32,2,1.4914178396204394e-09,0.9999928777339884
32262,𠖌,132492,0x2058c,2,1.4914178396204394e-09,0.9999928792254063
32263,𤛯,149231,0x246ef,2,1.4914178396204394e-09,0.9999928807168241
32264,𧍤,160612,0x27364,2,1.4914178396204394e-09,0.999992882208242
32265,𩉑,168529,0x29251,2,1.4914178396204394e-09,0.9999928836996599
32266,𢲹,142521,0x22cb9,2,1.4914178396204394e-09,0.9999928851910778
32267,㔑,13585,0x3511,2,1.4914178396204394e-09,0.9999928866824956
32268,𡌵,135989,0x21335,2,1.4914178396204394e-09,0.9999928881739135
32269,鹒,40530,0x9e52,2,1.4914178396204394e-09,0.9999928896653314
32270,㢐,14480,0x3890,2,1.4914178396204394e-09,0.9999928911567493
32271,𪻳,175859,0x2aef3,2,1.4914178396204394e-09,0.9999928926481672
32272,㯞,15326,0x3bde,2,1.4914178396204394e-09,0.999992894139585
32273,㭡,15201,0x3b61,2,1.4914178396204394e-09,0.9999928956310029
32274,䝣,18275,0x4763,2,1.4914178396204394e-09,0.9999928971224208
32275,𤱒,150610,0x24c52,2,1.4914178396204394e-09,0.9999928986138387
32276,涢,28066,0x6da2,2,1.4914178396204394e-09,0.9999929001052565
32277,䳩,19689,0x4ce9,2,1.4914178396204394e-09,0.9999929015966744
32278,鳛,40155,0x9cdb,2,1.4914178396204394e-09,0.9999929030880923
32279,𫰧,179239,0x2bc27,2,1.4914178396204394e-09,0.9999929045795102
32280,𢏨,140264,0x223e8,2,1.4914178396204394e-09,0.9999929060709281
32281,𥏟,152543,0x253df,2,1.4914178396204394e-09,0.9999929075623459
32282,𢐶,140342,0x22436,2,1.4914178396204394e-09,0.9999929090537638
32283,𠻵,134901,0x20ef5,2,1.4914178396204394e-09,0.9999929105451817
32284,䯞,19422,0x4bde,2,1.4914178396204394e-09,0.9999929120365996
32285,𩔲,169266,0x29532,2,1.4914178396204394e-09,0.9999929135280174
32286,𧜅,161541,0x27705,2,1.4914178396204394e-09,0.9999929150194353
32287,𩹾,171646,0x29e7e,2,1.4914178396204394e-09,0.9999929165108532
32288,𪶆,175494,0x2ad86,2,1.4914178396204394e-09,0.9999929180022711
32289,𨕌,165196,0x2854c,2,1.4914178396204394e-09,0.999992919493689
32290,𨑺,164986,0x2847a,2,1.4914178396204394e-09,0.9999929209851068
32291,𦁜,155740,0x2605c,2,1.4914178396204394e-09,0.9999929224765247
32292,闧,38375,0x95e7,2,1.4914178396204394e-09,0.9999929239679426
32293,𬞤,182180,0x2c7a4,2,1.4914178396204394e-09,0.9999929254593605
32294,𪦯,174511,0x2a9af,2,1.4914178396204394e-09,0.9999929269507783
32295,蚲,34482,0x86b2,2,1.4914178396204394e-09,0.9999929284421962
32296,佭,20333,0x4f6d,2,1.4914178396204394e-09,0.9999929299336141
32297,𩄈,168200,0x29108,2,1.4914178396204394e-09,0.999992931425032
32298,𢎼,140220,0x223bc,2,1.4914178396204394e-09,0.9999929329164499
32299,𩊌,168588,0x2928c,2,1.4914178396204394e-09,0.9999929344078677
32300,𬴮,183598,0x2cd2e,2,1.4914178396204394e-09,0.9999929358992856
32301,𢲾,142526,0x22cbe,2,1.4914178396204394e-09,0.9999929373907035
32302,蕶,34166,0x8576,2,1.4914178396204394e-09,0.9999929388821214
32303,𡎨,136104,0x213a8,2,1.4914178396204394e-09,0.9999929403735393
32304,𡽿,139135,0x21f7f,2,1.4914178396204394e-09,0.9999929418649571
32305,𡀗,135191,0x21017,2,1.4914178396204394e-09,0.999992943356375
32306,𤹀,151104,0x24e40,2,1.4914178396204394e-09,0.9999929448477929
32307,𡻦,138982,0x21ee6,2,1.4914178396204394e-09,0.9999929463392108
32308,𫟒,178130,0x2b7d2,2,1.4914178396204394e-09,0.9999929478306286
32309,䖈,17800,0x4588,2,1.4914178396204394e-09,0.9999929493220465
32310,㣆,14534,0x38c6,2,1.4914178396204394e-09,0.9999929508134644
32311,𧸮,163374,0x27e2e,2,1.4914178396204394e-09,0.9999929523048823
32312,𨞄,165764,0x28784,2,1.4914178396204394e-09,0.9999929537963002
32313,𨧜,166364,0x289dc,2,1.4914178396204394e-09,0.999992955287718
32314,𣏺,144378,0x233fa,2,1.4914178396204394e-09,0.9999929567791359
32315,𦥩,158057,0x26969,2,1.4914178396204394e-09,0.9999929582705538
32316,䢭,18605,0x48ad,2,1.4914178396204394e-09,0.9999929597619717
32317,𦵡,159073,0x26d61,2,1.4914178396204394e-09,0.9999929612533895
32318,𢶜,142748,0x22d9c,2,1.4914178396204394e-09,0.9999929627448074
32319,𧑰,160880,0x27470,2,1.4914178396204394e-09,0.9999929642362253
32320,㡟,14431,0x385f,2,1.4914178396204394e-09,0.9999929657276432
32321,𧖊,161162,0x2758a,2,1.4914178396204394e-09,0.9999929672190611
32322,𥖳,153011,0x255b3,2,1.4914178396204394e-09,0.9999929687104789
32323,𧚁,161409,0x27681,2,1.4914178396204394e-09,0.9999929702018968
32324,𩞅,169861,0x29785,2,1.4914178396204394e-09,0.9999929716933147
32325,𩲆,171142,0x29c86,2,1.4914178396204394e-09,0.9999929731847326
32326,𤣏,149711,0x248cf,2,1.4914178396204394e-09,0.9999929746761504
32327,𣕹,144761,0x23579,2,1.4914178396204394e-09,0.9999929761675683
32328,𨪫,166571,0x28aab,2,1.4914178396204394e-09,0.9999929776589862
32329,𠕾,132478,0x2057e,2,1.4914178396204394e-09,0.9999929791504041
32330,𨔇,165127,0x28507,2,1.4914178396204394e-09,0.999992980641822
32331,𪏵,173045,0x2a3f5,2,1.4914178396204394e-09,0.9999929821332398
32332,𡞚,137114,0x2179a,2,1.4914178396204394e-09,0.9999929836246577
32333,𩋦,168678,0x292e6,2,1.4914178396204394e-09,0.9999929851160756
32334,𥜋,153355,0x2570b,2,1.4914178396204394e-09,0.9999929866074935
32335,𠔜,132380,0x2051c,2,1.4914178396204394e-09,0.9999929880989114
32336,𢢔,141460,0x22894,2,1.4914178396204394e-09,0.9999929895903292
32337,䃫,16619,0x40eb,2,1.4914178396204394e-09,0.9999929910817471
32338,㒾,13502,0x34be,2,1.4914178396204394e-09,0.999992992573165
32339,𩗱,169457,0x295f1,2,1.4914178396204394e-09,0.9999929940645829
32340,𡨼,137788,0x21a3c,2,1.4914178396204394e-09,0.9999929955560007
32341,𩝃,169795,0x29743,2,1.4914178396204394e-09,0.9999929970474186
32342,𢏘,140248,0x223d8,2,1.4914178396204394e-09,0.9999929985388365
32343,𪕷,173431,0x2a577,2,1.4914178396204394e-09,0.9999930000302544
32344,䍨,17256,0x4368,2,1.4914178396204394e-09,0.9999930015216723
32345,𥘛,153115,0x2561b,2,1.4914178396204394e-09,0.9999930030130901
32346,𥷳,155123,0x25df3,2,1.4914178396204394e-09,0.999993004504508
32347,𥸞,155166,0x25e1e,2,1.4914178396204394e-09,0.9999930059959259
32348,𥸛,155163,0x25e1b,2,1.4914178396204394e-09,0.9999930074873438
32349,𥸟,155167,0x25e1f,2,1.4914178396204394e-09,0.9999930089787616
32350,𠫹,133881,0x20af9,2,1.4914178396204394e-09,0.9999930104701795
32351,𡗕,136661,0x215d5,2,1.4914178396204394e-09,0.9999930119615974
32352,𥳙,154841,0x25cd9,2,1.4914178396204394e-09,0.9999930134530153
32353,𢶇,142727,0x22d87,2,1.4914178396204394e-09,0.9999930149444332
32354,𨌨,164648,0x28328,2,1.4914178396204394e-09,0.999993016435851
32355,𣏲,144370,0x233f2,2,1.4914178396204394e-09,0.9999930179272689
32356,𥁪,151658,0x2506a,2,1.4914178396204394e-09,0.9999930194186868
32357,𡕍,136525,0x2154d,2,1.4914178396204394e-09,0.9999930209101047
32358,𢓿,140543,0x224ff,2,1.4914178396204394e-09,0.9999930224015225
32359,昘,26136,0x6618,2,1.4914178396204394e-09,0.9999930238929404
32360,𤂄,147588,0x24084,2,1.4914178396204394e-09,0.9999930253843583
32361,𨺟,167583,0x28e9f,2,1.4914178396204394e-09,0.9999930268757762
32362,㘙,13849,0x3619,2,1.4914178396204394e-09,0.9999930283671941
32363,𧢸,161976,0x278b8,2,1.4914178396204394e-09,0.9999930298586119
32364,𧛑,161489,0x276d1,2,1.4914178396204394e-09,0.9999930313500298
32365,𤾫,151467,0x24fab,2,1.4914178396204394e-09,0.9999930328414477
32366,𠭊,133962,0x20b4a,2,1.4914178396204394e-09,0.9999930343328656
32367,𣠴,145460,0x23834,2,1.4914178396204394e-09,0.9999930358242834
32368,𤩅,150085,0x24a45,2,1.4914178396204394e-09,0.9999930373157013
32369,𣔼,144700,0x2353c,2,1.4914178396204394e-09,0.9999930388071192
32370,𦃃,155843,0x260c3,2,1.4914178396204394e-09,0.9999930402985371
32371,𢰔,142356,0x22c14,2,1.4914178396204394e-09,0.999993041789955
32372,𪑀,173120,0x2a440,2,1.4914178396204394e-09,0.9999930432813728
32373,𥮠,154528,0x25ba0,2,1.4914178396204394e-09,0.9999930447727907
32374,𡫛,137947,0x21adb,2,1.4914178396204394e-09,0.9999930462642086
32375,讗,35735,0x8b97,2,1.4914178396204394e-09,0.9999930477556265
32376,𣯤,146404,0x23be4,2,1.4914178396204394e-09,0.9999930492470444
32377,𩉺,168570,0x2927a,2,1.4914178396204394e-09,0.9999930507384622
32378,𠨬,133676,0x20a2c,2,1.4914178396204394e-09,0.9999930522298801
32379,𡴸,138552,0x21d38,2,1.4914178396204394e-09,0.999993053721298
32380,𨥑,166225,0x28951,2,1.4914178396204394e-09,0.9999930552127159
32381,𦺧,159399,0x26ea7,2,1.4914178396204394e-09,0.9999930567041337
32382,𪂬,172204,0x2a0ac,2,1.4914178396204394e-09,0.9999930581955516
32383,㮍,15245,0x3b8d,2,1.4914178396204394e-09,0.9999930596869695
32384,𠲷,134327,0x20cb7,2,1.4914178396204394e-09,0.9999930611783874
32385,㭯,15215,0x3b6f,2,1.4914178396204394e-09,0.9999930626698053
32386,𪘛,173595,0x2a61b,2,1.4914178396204394e-09,0.9999930641612231
32387,𧚊,161418,0x2768a,2,1.4914178396204394e-09,0.999993065652641
32388,𩣘,170200,0x298d8,2,1.4914178396204394e-09,0.9999930671440589
32389,𨍇,164679,0x28347,2,1.4914178396204394e-09,0.9999930686354768
32390,𨩁,166465,0x28a41,2,1.4914178396204394e-09,0.9999930701268946
32391,𧑷,160887,0x27477,2,1.4914178396204394e-09,0.9999930716183125
32392,㹛,15963,0x3e5b,2,1.4914178396204394e-09,0.9999930731097304
32393,𣱷,146551,0x23c77,2,1.4914178396204394e-09,0.9999930746011483
32394,𠆪,131498,0x201aa,2,1.4914178396204394e-09,0.9999930760925662
32395,㞵,14261,0x37b5,2,1.4914178396204394e-09,0.999993077583984
32396,𪃺,172282,0x2a0fa,2,1.4914178396204394e-09,0.9999930790754019
32397,䯹,19449,0x4bf9,2,1.4914178396204394e-09,0.9999930805668198
32398,𣆦,143782,0x231a6,2,1.4914178396204394e-09,0.9999930820582377
32399,𥀗,151575,0x25017,2,1.4914178396204394e-09,0.9999930835496555
32400,𦌔,156436,0x26314,2,1.4914178396204394e-09,0.9999930850410734
32401,𧭂,162626,0x27b42,2,1.4914178396204394e-09,0.9999930865324913
32402,𩊔,168596,0x29294,2,1.4914178396204394e-09,0.9999930880239092
32403,㙓,13907,0x3653,2,1.4914178396204394e-09,0.9999930895153271
32404,𡝫,137067,0x2176b,2,1.4914178396204394e-09,0.9999930910067449
32405,蝊,34634,0x874a,2,1.4914178396204394e-09,0.9999930924981628
32406,䗻,17915,0x45fb,2,1.4914178396204394e-09,0.9999930939895807
32407,𡈾,135742,0x2123e,2,1.4914178396204394e-09,0.9999930954809986
32408,𩶉,171401,0x29d89,2,1.4914178396204394e-09,0.9999930969724165
32409,𢃳,139507,0x220f3,2,1.4914178396204394e-09,0.9999930984638343
32410,䐬,17452,0x442c,2,1.4914178396204394e-09,0.9999930999552522
32411,𨄉,164105,0x28109,2,1.4914178396204394e-09,0.9999931014466701
32412,𪘁,173569,0x2a601,2,1.4914178396204394e-09,0.999993102938088
32413,詜,35420,0x8a5c,2,1.4914178396204394e-09,0.9999931044295058
32414,㱣,15459,0x3c63,2,1.4914178396204394e-09,0.9999931059209237
32415,𢰇,142343,0x22c07,2,1.4914178396204394e-09,0.9999931074123416
32416,𩱷,171127,0x29c77,2,1.4914178396204394e-09,0.9999931089037595
32417,𢎄,140164,0x22384,2,1.4914178396204394e-09,0.9999931103951774
32418,𡭐,138064,0x21b50,2,1.4914178396204394e-09,0.9999931118865952
32419,𥺟,155295,0x25e9f,2,1.4914178396204394e-09,0.9999931133780131
32420,𦋄,156356,0x262c4,2,1.4914178396204394e-09,0.999993114869431
32421,㩽,14973,0x3a7d,2,1.4914178396204394e-09,0.9999931163608489
32422,𥁔,151636,0x25054,2,1.4914178396204394e-09,0.9999931178522667
32423,𢛣,141027,0x226e3,2,1.4914178396204394e-09,0.9999931193436846
32424,𡌭,135981,0x2132d,2,1.4914178396204394e-09,0.9999931208351025
32425,𧜏,161551,0x2770f,2,1.4914178396204394e-09,0.9999931223265204
32426,𧣇,161991,0x278c7,2,1.4914178396204394e-09,0.9999931238179383
32427,鱌,40012,0x9c4c,2,1.4914178396204394e-09,0.9999931253093561
32428,𠿝,135133,0x20fdd,2,1.4914178396204394e-09,0.999993126800774
32429,𪑔,173140,0x2a454,2,1.4914178396204394e-09,0.9999931282921919
32430,𠢦,133286,0x208a6,2,1.4914178396204394e-09,0.9999931297836098
32431,𦎸,156600,0x263b8,2,1.4914178396204394e-09,0.9999931312750276
32432,𢙴,140916,0x22674,2,1.4914178396204394e-09,0.9999931327664455
32433,䤉,18697,0x4909,2,1.4914178396204394e-09,0.9999931342578634
32434,𥉴,152180,0x25274,2,1.4914178396204394e-09,0.9999931357492813
32435,𥙫,153195,0x2566b,2,1.4914178396204394e-09,0.9999931372406992
32436,筂,31554,0x7b42,2,1.4914178396204394e-09,0.999993138732117
32437,䘰,17968,0x4630,2,1.4914178396204394e-09,0.9999931402235349
32438,喾,21950,0x55be,2,1.4914178396204394e-09,0.9999931417149528
32439,𤘦,149030,0x24626,2,1.4914178396204394e-09,0.9999931432063707
32440,𧊶,160438,0x272b6,2,1.4914178396204394e-09,0.9999931446977885
32441,㿮,16366,0x3fee,2,1.4914178396204394e-09,0.9999931461892064
32442,𢊌,139916,0x2228c,2,1.4914178396204394e-09,0.9999931476806243
32443,鈻,37435,0x923b,2,1.4914178396204394e-09,0.9999931491720422
32444,𠒆,132230,0x20486,2,1.4914178396204394e-09,0.9999931506634601
32445,𧊴,160436,0x272b4,2,1.4914178396204394e-09,0.9999931521548779
32446,𤢈,149640,0x24888,2,1.4914178396204394e-09,0.9999931536462958
32447,𢬯,142127,0x22b2f,2,1.4914178396204394e-09,0.9999931551377137
32448,𦤣,157987,0x26923,2,1.4914178396204394e-09,0.9999931566291316
32449,𪍀,172864,0x2a340,2,1.4914178396204394e-09,0.9999931581205495
32450,麲,40626,0x9eb2,2,1.4914178396204394e-09,0.9999931596119673
32451,㓿,13567,0x34ff,2,1.4914178396204394e-09,0.9999931611033852
32452,𪩏,174671,0x2aa4f,2,1.4914178396204394e-09,0.9999931625948031
32453,𤰄,150532,0x24c04,2,1.4914178396204394e-09,0.999993164086221
32454,𡌮,135982,0x2132e,2,1.4914178396204394e-09,0.9999931655776388
32455,𨐬,164908,0x2842c,2,1.4914178396204394e-09,0.9999931670690567
32456,𡰛,138267,0x21c1b,2,1.4914178396204394e-09,0.9999931685604746
32457,㔀,13568,0x3500,2,1.4914178396204394e-09,0.9999931700518925
32458,𤩼,150140,0x24a7c,2,1.4914178396204394e-09,0.9999931715433104
32459,𤧝,149981,0x249dd,2,1.4914178396204394e-09,0.9999931730347282
32460,𫵒,179538,0x2bd52,2,1.4914178396204394e-09,0.9999931745261461
32461,𥣧,153831,0x258e7,2,1.4914178396204394e-09,0.999993176017564
32462,𨙙,165465,0x28659,2,1.4914178396204394e-09,0.9999931775089819
32463,𠊶,131766,0x202b6,2,1.4914178396204394e-09,0.9999931790003997
32464,𤊷,148151,0x242b7,2,1.4914178396204394e-09,0.9999931804918176
32465,㮔,15252,0x3b94,2,1.4914178396204394e-09,0.9999931819832355
32466,𤍖,148310,0x24356,2,1.4914178396204394e-09,0.9999931834746534
32467,唠,21792,0x5520,2,1.4914178396204394e-09,0.9999931849660713
32468,㣪,14570,0x38ea,2,1.4914178396204394e-09,0.9999931864574891
32469,圙,22297,0x5719,2,1.4914178396204394e-09,0.999993187948907
32470,𥫤,154340,0x25ae4,2,1.4914178396204394e-09,0.9999931894403249
32471,𬠐,182288,0x2c810,2,1.4914178396204394e-09,0.9999931909317428
32472,𨳴,167156,0x28cf4,2,1.4914178396204394e-09,0.9999931924231606
32473,䦵,18869,0x49b5,2,1.4914178396204394e-09,0.9999931939145785
32474,𨒾,165054,0x284be,2,1.4914178396204394e-09,0.9999931954059964
32475,摱,25713,0x6471,2,1.4914178396204394e-09,0.9999931968974143
32476,𧚇,161415,0x27687,2,1.4914178396204394e-09,0.9999931983888322
32477,䆖,16790,0x4196,2,1.4914178396204394e-09,0.99999319988025
32478,𩤾,170302,0x2993e,2,1.4914178396204394e-09,0.9999932013716679
32479,𣱼,146556,0x23c7c,2,1.4914178396204394e-09,0.9999932028630858
32480,鮴,39860,0x9bb4,2,1.4914178396204394e-09,0.9999932043545037
32481,𨈉,164361,0x28209,2,1.4914178396204394e-09,0.9999932058459216
32482,𦇛,156123,0x261db,2,1.4914178396204394e-09,0.9999932073373394
32483,㽍,16205,0x3f4d,2,1.4914178396204394e-09,0.9999932088287573
32484,𨓻,165115,0x284fb,2,1.4914178396204394e-09,0.9999932103201752
32485,𥥀,153920,0x25940,2,1.4914178396204394e-09,0.9999932118115931
32486,𪭰,174960,0x2ab70,2,1.4914178396204394e-09,0.9999932133030109
32487,𢪙,141977,0x22a99,2,1.4914178396204394e-09,0.9999932147944288
32488,𥈑,152081,0x25211,2,1.4914178396204394e-09,0.9999932162858467
32489,𩛒,169682,0x296d2,2,1.4914178396204394e-09,0.9999932177772646
32490,𪣹,174329,0x2a8f9,2,1.4914178396204394e-09,0.9999932192686825
32491,刃,194590,0x2f81e,2,1.4914178396204394e-09,0.9999932207601003
32492,𪓭,173293,0x2a4ed,2,1.4914178396204394e-09,0.9999932222515182
32493,𭤰,186672,0x2d930,2,1.4914178396204394e-09,0.9999932237429361
32494,𭒀,185472,0x2d480,2,1.4914178396204394e-09,0.999993225234354
32495,𢫶,142070,0x22af6,2,1.4914178396204394e-09,0.9999932267257718
32496,𢦠,141728,0x229a0,2,1.4914178396204394e-09,0.9999932282171897
32497,真,194887,0x2f947,2,1.4914178396204394e-09,0.9999932297086076
32498,喕,21909,0x5595,2,1.4914178396204394e-09,0.9999932312000255
32499,𠴓,134419,0x20d13,2,1.4914178396204394e-09,0.9999932326914434
32500,躎,36494,0x8e8e,2,1.4914178396204394e-09,0.9999932341828612
32501,𩯣,170979,0x29be3,2,1.4914178396204394e-09,0.9999932356742791
32502,䙪,18026,0x466a,2,1.4914178396204394e-09,0.999993237165697
32503,𡿀,139200,0x21fc0,2,1.4914178396204394e-09,0.9999932386571149
32504,𣇲,143858,0x231f2,2,1.4914178396204394e-09,0.9999932401485327
32505,𧐜,160796,0x2741c,2,1.4914178396204394e-09,0.9999932416399506
32506,𪀪,172074,0x2a02a,2,1.4914178396204394e-09,0.9999932431313685
32507,𩔂,169218,0x29502,2,1.4914178396204394e-09,0.9999932446227864
32508,𧣹,162041,0x278f9,2,1.4914178396204394e-09,0.9999932461142043
32509,𢭦,142182,0x22b66,2,1.4914178396204394e-09,0.9999932476056221
32510,㭫,15211,0x3b6b,2,1.4914178396204394e-09,0.99999324909704
32511,𠇓,131539,0x201d3,2,1.4914178396204394e-09,0.9999932505884579
32512,𧦠,162208,0x279a0,2,1.4914178396204394e-09,0.9999932520798758
32513,癞,30302,0x765e,2,1.4914178396204394e-09,0.9999932535712936
32514,䏒,17362,0x43d2,2,1.4914178396204394e-09,0.9999932550627115
32515,𤨮,150062,0x24a2e,2,1.4914178396204394e-09,0.9999932565541294
32516,𩄽,168253,0x2913d,2,1.4914178396204394e-09,0.9999932580455473
32517,𨿿,167935,0x28fff,2,1.4914178396204394e-09,0.9999932595369652
32518,𤦶,149942,0x249b6,2,1.4914178396204394e-09,0.999993261028383
32519,𪕭,173421,0x2a56d,2,1.4914178396204394e-09,0.9999932625198009
32520,𥰣,154659,0x25c23,2,1.4914178396204394e-09,0.9999932640112188
32521,𡪶,137910,0x21ab6,2,1.4914178396204394e-09,0.9999932655026367
32522,舧,33319,0x8227,2,1.4914178396204394e-09,0.9999932669940546
32523,𩘀,169472,0x29600,2,1.4914178396204394e-09,0.9999932684854724
32524,㼣,16163,0x3f23,2,1.4914178396204394e-09,0.9999932699768903
32525,𨂊,163978,0x2808a,2,1.4914178396204394e-09,0.9999932714683082
32526,㸠,15904,0x3e20,2,1.4914178396204394e-09,0.9999932729597261
32527,𥳱,154865,0x25cf1,2,1.4914178396204394e-09,0.9999932744511439
32528,笷,31543,0x7b37,2,1.4914178396204394e-09,0.9999932759425618
32529,𪊮,172718,0x2a2ae,2,1.4914178396204394e-09,0.9999932774339797
32530,𠿟,135135,0x20fdf,2,1.4914178396204394e-09,0.9999932789253976
32531,髚,39642,0x9ada,2,1.4914178396204394e-09,0.9999932804168155
